case_index,case_name,block_dim,task_count,warmup_count,hot_count,p50_us,p95_us,mean_us,cv,min_us,max_us,input_shapes,input_dtypes,output_shapes,op_name
0,1d_fp16_n1,1,30,10,20,6.388999999999999,6.64,6.4007499999999995,0.027340272622934782,6.157,6.922,"""1""",FLOAT16,"""1""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
1,1d_fp16_n4,1,30,10,20,3.984,4.105,3.9981,0.021605531206342822,3.863,4.225,"""4""",FLOAT16,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
2,1d_fp16_n31,1,30,10,20,4.013999999999999,4.125,3.9991,0.023436675792234244,3.843,4.205,"""31""",FLOAT16,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
3,1d_fp16_n32,1,30,10,20,4.064500000000001,4.245,4.0775,0.026341940903123154,3.883,4.246,"""32""",FLOAT16,"""1""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
4,1d_fp16_n33,1,30,10,20,4.0344999999999995,4.185,4.024150000000001,0.022079343682901154,3.863,4.185,"""33""",FLOAT16,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
5,1d_fp16_n997,1,30,10,20,4.165,4.305,4.17,0.02385759710905376,3.984,4.367,"""997""",FLOAT16,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
6,1d_fp16_n10000,1,30,10,20,4.6579999999999995,4.789,4.663,0.021812639817228436,4.467,4.849,"""10000""",FLOAT16,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
7,1d_fp32_n1,1,30,10,20,5.855,6.097,5.8612,0.021327550654882566,5.634,6.097,"""1""",FLOAT,"""1""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
8,1d_fp32_n4,1,30,10,20,4.154999999999999,4.306,4.16415,0.027330181367703887,3.903,4.447,"""4""",FLOAT,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
9,1d_fp32_n31,1,30,10,20,4.0045,4.266,4.03145,0.03594380442233402,3.823,4.286,"""31""",FLOAT,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
10,1d_fp32_n32,1,30,10,20,3.9635,4.124,3.9548499999999995,0.028803985013325144,3.803,4.286,"""32""",FLOAT,"""1""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
11,1d_fp32_n33,1,30,10,20,4.0344999999999995,4.185,4.0262,0.020158905426347448,3.863,4.185,"""33""",FLOAT,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
12,1d_fp32_n997,1,30,10,20,4.0845,4.346,4.1307,0.022774724560466784,4.024,4.346,"""997""",FLOAT,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
13,1d_fp32_n10000,1,30,10,20,4.628,4.829,4.6429,0.025501421306772444,4.487,4.95,"""10000""",FLOAT,"""""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
14,2d_fp16_axis0,3,30,10,20,5.493,6.54,5.64495,0.06613727247588118,5.352,6.579,"""17,33""",FLOAT16,"""33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
15,2d_fp16_axis_neg2_keep,3,30,10,20,5.473,5.634,5.4741,0.015378757443292264,5.332,5.674,"""17,33""",FLOAT16,"""1,33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
16,2d_fp16_axis1,31,30,10,20,7.193,7.485,7.1681,0.03721284098582856,6.539,7.525,"""31,33""",FLOAT16,"""31""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
17,2d_fp16_large_2024x3000,40,30,10,20,42.596000000000004,43.26,42.54795,0.01095328326843558,41.912,43.28,"""2024,3000""",FLOAT16,"""2024""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
18,6d_fp16_score_rule_shape,36,30,10,20,7.908,8.29,7.92175,0.033328213937250745,7.485,8.31,"""2,3,4,5,6,7""",FLOAT16,"""2,4,5,6,7""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
19,2d_fp32_axis0,5,30,10,20,5.04,5.312,5.0825000000000005,0.024900599955899962,4.889,5.332,"""17,33""",FLOAT,"""33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
20,2d_fp32_axis_neg2_keep,5,30,10,20,5.2015,5.333,5.18935,0.03041300410808068,4.849,5.573,"""17,33""",FLOAT,"""1,33""",aclnnSquareSumV1_SquareSumV1AiCore_SquareSumV1
