spec,op_name,task_count_total,warmup_dropped,task_count_hot,p50_us,p95_us,mean_us,population_std_us,population_cv,min_us,max_us,block_dim,block_dim_set,aiv_mte2_ratio_median,aiv_vec_ratio_median,aiv_scalar_ratio_median,aiv_mte3_ratio_median,acc,op_summary_csv
f16_p1_n1,Greater,1050,150,900,4.52,4.76,4.535372222222223,0.12213599117175152,0.026929651015922092,4.28,4.981,1,[1],0.366,0.105,0.377,0.274,PASS,specs/f16_p1_n1/profile/PROF_000001_20260901005222525_QGJGQLQLCOKMFEFA/mindstudio_profiler_output/op_summary_20260901005237.csv
f16_p1_n7,Greater,1050,150,900,4.72,4.941949999999999,4.73455111111111,0.11822245814512805,0.0249701514189343,4.44,5.22,1,[1],0.394,0.1,0.345,0.288,PASS,specs/f16_p1_n7/profile/PROF_000001_20260901005244879_PBIAAKGDDCEKCHBC/mindstudio_profiler_output/op_summary_20260901005300.csv
f16_p1_n31,Greater,1050,150,900,3.7,3.9,3.699577777777778,0.10332225508118625,0.027928120798489806,3.42,4.101,1,[1],0.262,0.133,0.445,0.323,PASS,specs/f16_p1_n31/profile/PROF_000001_20260901005308145_JJBKCDDIBEGRJBMC/mindstudio_profiler_output/op_summary_20260901005323.csv
f16_p2_n7,Greater,1050,150,900,3.96,4.221,3.9772311111111107,0.13092460904780656,0.03291853186053109,3.74,4.46,1,[1],0.302,0.123,0.42,0.305,PASS,specs/f16_p2_n7/profile/PROF_000001_20260901005330691_PGDPAGKKOGLCPBAB/mindstudio_profiler_output/op_summary_20260901005345.csv
f16_p2_n31,Greater,1050,150,900,3.921,4.14,3.9194988888888886,0.12436453138026168,0.03172970190980636,3.6,4.281,1,[1],0.264,0.123,0.447,0.32,PASS,specs/f16_p2_n31/profile/PROF_000001_20260901005352886_GGQDNNHLLOHILPFB/mindstudio_profiler_output/op_summary_20260901005408.csv
f16_p2_n33,Greater,1050,150,900,3.841,4.06,3.8504799999999997,0.10880320991996918,0.028257051048173006,3.58,4.24,1,[1],0.268,0.126,0.439,0.325,PASS,specs/f16_p2_n33/profile/PROF_000001_20260901005416061_HLALEEACJIPGJDBB/mindstudio_profiler_output/op_summary_20260901005431.csv
f16_p2_n255,Greater,1050,150,900,3.6,3.8200499999999997,3.6103966666666665,0.1150629556663076,0.03186989305874265,3.32,4.14,1,[1],0.369,0.136,0.469,0.194,PASS,specs/f16_p2_n255/profile/PROF_000001_20260901005438978_HDDQPMDNNOKARLDC/mindstudio_profiler_output/op_summary_20260901005454.csv
f32_p2_n31,Greater,1050,150,900,3.901,4.14,3.915722222222222,0.12522202750650344,0.03197929280985574,3.62,4.361,1,[1],0.398,0.175,0.534,0.34,PASS,specs/f32_p2_n31/profile/PROF_000001_20260901005502229_PQGFHDFFMNNJQNEB/mindstudio_profiler_output/op_summary_20260901005517.csv
