spec,op_name,task_count_total,warmup_dropped,task_count_hot,p50_us,p95_us,mean_us,population_std_us,population_cv,min_us,max_us,block_dim,block_dim_set,aiv_mte2_ratio_median,aiv_vec_ratio_median,aiv_scalar_ratio_median,aiv_mte3_ratio_median,acc,op_summary_csv
f32_binner_16129,Greater,1050,150,900,85.3935,87.465,85.59421888888889,1.0399527552724526,0.012149801339065089,83.403,90.104,40,[40],0.947,0.347,0.506,0.436,PASS,specs/f32_binner_16129/profile/PROF_000001_20260831234436006_JJGKALGDGENFPENA/mindstudio_profiler_output/op_summary_20260831234450.csv
f32_tail_same,Greater,1050,150,900,40.622,41.48295,40.62994555555556,0.510652121564206,0.012568368344623137,39.221,41.901,20,[20],0.944,0.241,0.456,0.178,PASS,specs/f32_tail_same/profile/PROF_000001_20260831234457965_LRQIJLHKMRNLLNMC/mindstudio_profiler_output/op_summary_20260831234512.csv
f32_p1_large_inner,Greater,1050,150,900,204.488,206.70799999999997,204.70331222222222,1.0478447633465746,0.005118846158234378,202.328,208.688,40,[40],0.978,0.233,0.252,0.664,PASS,specs/f32_p1_large_inner/profile/PROF_000001_20260831234520025_LLIGOCMQFMHAOHLA/mindstudio_profiler_output/op_summary_20260831234535.csv
f32_p2_large_inner,Greater,1050,150,900,281.3415,283.41399999999993,281.40633,1.2077128103200339,0.0042917044912246065,277.631,287.992,20,[20],0.718,0.444,0.458,0.42,PASS,specs/f32_p2_large_inner/profile/PROF_000001_20260831234543207_JPQLHKNMBEKKBPEC/mindstudio_profiler_output/op_summary_20260831234559.csv
f32_p1_tiny_inner_big,Greater,1050,150,900,1671.7765,1685.987,1671.789288888889,8.325536638352103,0.004980015540047785,1645.726,1696.248,40,[40],0.693,0.276,0.257,0.797,PASS,specs/f32_p1_tiny_inner_big/profile/PROF_000001_20260831234607163_KFKIMLDJGNGFOBFB/mindstudio_profiler_output/op_summary_20260831234624.csv
f32_p2_tiny_inner_big,Greater,1050,150,900,1986.1695,1995.7029499999999,1986.3142833333334,5.393094168445629,0.002715126308911804,1970.619,2004.86,40,[40],0.664,0.27,0.282,0.725,PASS,specs/f32_p2_tiny_inner_big/profile/PROF_000001_20260831234632182_GIONIDGBIAMGCEDC/mindstudio_profiler_output/op_summary_20260831234650.csv
bf16_same_big,Greater,1050,150,900,167.04649999999998,168.427,167.10695444444443,0.7451356916936688,0.004459034599552786,165.126,169.727,40,[40],0.969,0.332,0.321,0.501,PASS,specs/bf16_same_big/profile/PROF_000001_20260831234658180_CMKMJMCEKPNLGNNA/mindstudio_profiler_output/op_summary_20260831234715.csv
bf16_bouter,Greater,1050,150,900,19.521,21.281,19.682963333333333,0.7222998790822426,0.03669670398963855,18.461,22.281,40,[40],0.647,0.59,0.637,0.163,PASS,specs/bf16_bouter/profile/PROF_000001_20260831234723474_IOPLAQJIQJLOMBAB/mindstudio_profiler_output/op_summary_20260831234738.csv
bf16_binner,Greater,1050,150,900,22.26,23.04195,22.262922222222223,0.47132390909431976,0.021170801586139376,21.281,23.801,40,[40],0.449,0.663,0.755,0.134,PASS,specs/bf16_binner/profile/PROF_000001_20260831234746287_MEDIEEKKIDKFOCPA/mindstudio_profiler_output/op_summary_20260831234800.csv
i32_same_big,Greater,1050,150,900,158.527,159.68605,158.59424111111113,0.6162007363035101,0.0038853916257387926,156.766,161.366,40,[40],0.979,0.291,0.261,0.403,PASS,specs/i32_same_big/profile/PROF_000001_20260831234808380_LKQLGKJQOAJCRAPB/mindstudio_profiler_output/op_summary_20260831234824.csv
